lat,lon,ele,time,x,y,dt,seg,step,speed,heading,turn,cum_dist,elapsed
41.383221,2.119278,57.065,2026-06-01 13:22:52.980000+00:00,32.467621710287375,63.71430687373048,,0,,,,,0.0,0.0
41.383166,2.119286,56.768,2026-06-01 13:22:56.985000+00:00,33.135068201707156,57.598585908854474,4.005,0,6.152034439039858,1.5360884991360446,-1.4620903618027576,,6.152034439039858,4.005
41.38312,2.119317,56.414,2026-06-01 13:23:01.990000+00:00,35.721423356058295,52.48361928278522,5.005,0,5.731676593305051,1.1451901285324777,-1.1026432564557866,0.359447105346971,11.883711032344909,9.01
41.383071,2.119342,56.209,2026-06-01 13:23:06.993000+00:00,37.80719364177826,47.03506787758527,5.003,0,5.834136619920612,1.166127647395685,-1.205194523193849,-0.10255126673806236,17.71784765226552,14.013
41.383022,2.119351,56.038,2026-06-01 13:23:12.996000+00:00,38.55807094462551,41.586516471677996,6.003,0,5.500048104039209,0.9162165757186754,-1.4338466897567417,-0.22865216656289267,23.217895756304728,20.016
41.382976,2.119387,55.832,2026-06-01 13:23:16.997000+00:00,41.56158015611401,36.471549846316066,4.001,0,5.931606119936039,1.4825308972596947,-1.0398416415876024,0.3940050481691393,29.149501876240766,24.017
41.382931,2.119415,55.533,2026-06-01 13:23:21.998000+00:00,43.8976428761164,31.46777814733104,5.001,0,5.5222205902470485,1.1042232733947306,-1.1340101136637626,-0.09416847207616019,34.671722466487815,29.018
41.382886,2.119441,55.358,2026-06-01 13:23:26.999000+00:00,46.06684397329701,26.464006448346012,5.001,0,5.4537294226586885,1.0905277789759424,-1.1617370738650354,-0.027726960201272632,40.125451889146504,34.019
41.382838,2.119456,55.142,2026-06-01 13:23:32+00:00,47.31830614470909,21.12664996952296,5.001,0,5.482110154722346,1.0962027903863918,-1.3404845219173442,-0.17874744805230858,45.60756204386885,39.02
41.382792,2.119473,54.84,2026-06-01 13:23:37+00:00,48.73662993900928,16.011683344161032,5.0,0,5.307968157783585,1.061593631556717,-1.3003033324890207,0.04018118942832327,50.91553020165244,44.02
41.382754,2.119428,54.787,2026-06-01 13:23:42+00:00,44.98224342470671,11.786276131228956,5.0,0,5.652387479099026,1.1304774958198052,-2.2972362238392696,-0.9969328913502489,56.567917680751464,49.02
41.382726,2.119362,54.62,2026-06-01 13:23:48+00:00,39.47580987036088,8.672818184895181,6.0,0,6.325696078062446,1.0542826796770743,-2.62698638537446,-0.3297501615351903,62.89361375881391,55.02
41.382706,2.1193,54.585,2026-06-01 13:23:54+00:00,34.30309956172493,6.4489196524059045,6.0,0,5.6305112218942055,0.9384185369823675,-2.7355544583854527,-0.1085680730109928,68.52412498070812,61.02
41.382678,2.119251,54.596,2026-06-01 13:23:58+00:00,30.214989801712463,3.335461706072129,4.0,0,5.13870234529089,1.2846755863227226,-2.4907159775540713,0.2448384808313815,73.66282732599902,65.02
41.382642,2.119216,54.531,2026-06-01 13:24:01+00:00,27.294911401717773,-0.6675556533988214,3.0,0,4.95489715759483,1.6516323858649435,-2.2010278109838497,0.28968816657022156,78.61772448359385,68.02
41.382666,2.11927,54.624,2026-06-01 13:24:15+00:00,31.8001752188676,2.0011225867200277,14.0,0,5.236338951156932,0.3740242107969237,0.5347730827100704,2.73580089369392,83.85406343475078,82.02
41.382684,2.119328,54.609,2026-06-01 13:24:18+00:00,36.639162281760484,4.00263126574818,3.0,0,5.236585985837501,1.7455286619458337,0.39219354702017234,-0.14257953568989823,89.09064942058829,85.02
41.382699,2.119392,54.661,2026-06-01 13:24:22+00:00,41.9787342132182,5.67055516564563,4.0,0,5.594014528677972,1.398503632169493,0.3027667396385558,-0.08942680738161668,94.68466394926627,89.02
41.382716,2.11945,54.645,2026-06-01 13:24:29+00:00,46.81772127614426,7.560868919004204,7.0,0,5.195101720014955,0.7421573885735651,0.37241358492060367,0.06964684528204801,99.87976566928123,96.02
41.382763,2.119459,54.656,2026-06-01 13:24:37+00:00,47.568598578991505,12.787030470743034,8.0,0,5.27982777075203,0.6599784713440038,1.4280962627304168,1.0556826778098127,105.15959344003326,104.02
41.38277,2.119522,54.611,2026-06-01 13:24:49+00:00,52.824739699021755,13.565394957503308,12.0,0,5.313461277540511,0.44278843979504257,0.14701820658056486,-1.2810780561498518,110.47305471757377,116.02
41.382773,2.119599,54.525,2026-06-01 13:24:54+00:00,59.248912179102945,13.898979737341332,5.0,0,6.432827594392071,1.2865655188784142,0.05187990255707314,-0.09513830402349166,116.90588231196584,121.02
41.382769,2.119662,54.343,2026-06-01 13:24:58+00:00,64.5050532991332,13.454200031126407,4.0,0,5.27492639386878,1.318731598467195,-0.08441984118535156,-0.1362997437424247,122.18080870583462,125.02
41.382779,2.11972,54.22,2026-06-01 13:25:12+00:00,69.34404036205925,14.566149297017382,14.0,0,4.965100901802618,0.3546500644144727,0.2258686212759382,0.3102884624612896,127.14590960763724,139.02
41.382836,2.11973,54.293,2026-06-01 13:25:19+00:00,70.17834847633397,20.904260116061835,7.0,0,6.3927864647611194,0.9132552092515885,1.4399152442440823,1.2140466229681444,133.53869607239835,146.02
41.382879,2.119758,54.298,2026-06-01 13:25:23+00:00,72.51441119636952,25.68564196229306,4.0,0,5.321541260895142,1.3303853152237854,1.1163305759045423,-0.32358466833954,138.8602373332935,150.02
41.38292,2.119795,54.578,2026-06-01 13:25:27+00:00,75.60135121921915,30.244633953648513,4.0,0,5.505779389143196,1.376444847285799,0.9755983851382359,-0.1407321907663066,144.36601672243668,154.02
41.382954,2.119844,54.933,2026-06-01 13:25:36+00:00,79.6894609792648,34.02526145965834,9.0,0,5.568283914221552,0.6186982126912836,0.7463415928631107,-0.22925679227512497,149.93430063665824,163.02
41.382975,2.119908,55.026,2026-06-01 13:25:41+00:00,85.02903291075569,36.36035491993916,5.0,0,5.827837496002413,1.1655674992004825,0.4122580704253747,-0.33408352243773587,155.76213813266065,168.02
41.382989,2.119974,55.109,2026-06-01 13:25:46+00:00,90.53546646506834,37.91708389275239,5.0,0,5.722256161939656,1.1444512323879312,0.2755207778431754,-0.13673729258219947,161.48439429460032,173.02
41.38299,2.120035,55.339,2026-06-01 13:25:51+00:00,95.62474596227682,38.02827881912929,5.0,0,5.090494093146417,1.0180988186292834,0.021845378644751078,-0.2536753991984244,166.57488838774674,178.02
41.382989,2.120109,55.643,2026-06-01 13:25:57+00:00,101.79862600800925,37.91708389275239,6.0,0,6.174881304992433,1.0291468841654055,-0.018008595043949187,-0.03985397368870025,172.74976969273916,184.02
41.382972,2.120174,56.074,2026-06-01 13:26:02+00:00,107.22162875092762,36.026770140101135,5.0,0,5.743017049701544,1.1486034099403089,-0.3354032177640688,-0.31739462272011965,178.4927867424407,189.02
41.382945,2.120242,56.329,2026-06-01 13:26:07+00:00,112.89492392812839,33.024507120144264,5.0,0,6.418711818476514,1.283742363695303,-0.48672764457884726,-0.15132442681477842,184.9114985609172,194.02
41.382928,2.120298,56.453,2026-06-01 13:26:11+00:00,117.56704936816634,31.134193367493012,4.0,0,5.040043869939251,1.2600109674848128,-0.38446040669067666,0.10226723788817083,189.95154243085645,198.02
41.382909,2.120353,56.581,2026-06-01 13:26:18+00:00,122.1557439967768,29.02148976067331,7.0,0,5.0516962423435094,0.7216708917633585,-0.4314811675641576,-0.04702076087348095,195.00323867319995,205.02
41.382887,2.120411,56.578,2026-06-01 13:26:25+00:00,126.99473105966969,26.575201374722912,7.0,0,5.422187995826086,0.7745982851180122,-0.4680676188752787,-0.03658645131112115,200.42542666902602,212.02
41.382914,2.120463,56.531,2026-06-01 13:26:34+00:00,131.33313325399774,29.577464393972463,9.0,0,5.275918577508935,0.5862131752787705,0.6053504586538574,1.0734180775291362,205.70134524653497,221.02
41.382958,2.120484,56.656,2026-06-01 13:26:40+00:00,133.0851802940078,34.470041166580586,6.0,0,5.196823674733689,0.8661372791222814,1.2269210037338116,0.6215705450799542,210.89816892126865,227.02
41.382971,2.12042,56.617,2026-06-01 13:27:14+00:00,127.7456083625501,35.915575213016915,34.0,0,5.531780643754561,0.16269943069866355,2.877208966717677,1.6502879629838656,216.4299495650232,261.02
41.383031,2.120425,56.787,2026-06-01 13:27:22+00:00,128.16276241968745,42.587270811899394,8.0,0,6.684724352696526,0.8355905440870658,1.5083516750238581,-1.3688572916938189,223.11467391771973,269.02
41.383073,2.120451,56.815,2026-06-01 13:27:27+00:00,130.3319635168681,47.257457731046394,5.0,0,5.1493765894311325,1.0298753178862265,1.1359675811764773,-0.3723840938473808,228.26405050715087,274.02
