lat,lon,ele,time,x,y,dt,seg,step,speed,heading,turn,cum_dist,elapsed
41.384537,2.117887,75.493,2026-06-01 13:17:09.607000+00:00,-26.89545087205897,140.41655624214144,,0,,,,,0.0,0.0
41.384464,2.117351,71.665,2026-06-01 13:17:51.902000+00:00,-71.61393517235372,132.29932659682265,42.295,0,45.449227223689405,1.0745768347012508,-2.9620293162332425,,45.449227223689405,42.295
41.38426,2.117198,70.421,2026-06-01 13:18:13.070000+00:00,-84.37872639988717,109.61556156076368,21.168,0,26.02869745672354,1.2296247853705375,-2.0833590191445515,0.878670297088691,71.47792468041294,63.463
41.384308,2.117317,70.709,2026-06-01 13:18:17.297000+00:00,-74.4505554451721,114.95291803958673,4.227,0,11.27190989531421,2.66664535020445,0.49327103321411636,2.5766300523586683,82.74983457572715,67.69
41.38434,2.117362,70.961,2026-06-01 13:18:19.298000+00:00,-70.69620508412113,118.51115569284276,2.001,0,5.1726397352389135,2.5850273539424857,0.7585860811609537,0.26531504794683736,87.92247431096607,69.691
41.384352,2.117424,71.265,2026-06-01 13:18:21.296000+00:00,-65.52354458667757,119.84549481290219,1.998,0,5.341991904630145,2.6736696219370097,0.25245621383942124,-0.5061298673215324,93.26446621559622,71.689
41.384307,2.117401,70.846,2026-06-01 13:18:23.297000+00:00,-67.44243477123021,114.84172311391715,2.001,0,5.359092344412067,2.678207068671698,-1.93698834586871,-2.1894445597081313,98.62355856000828,73.69
41.38426,2.117349,70.591,2026-06-01 13:18:24.297000+00:00,-71.78079518842917,109.61556156076368,1.0,0,6.792211399034797,6.792211399034797,-2.263637383901456,-0.32664903803274603,105.41576995904308,74.69
41.38421,2.117296,70.215,2026-06-01 13:18:25.297000+00:00,-76.20258561364928,104.05581522918683,1.0,0,7.103732106157329,7.103732106157329,-2.2426785179557682,0.020958865945687855,112.5195020652004,75.69
41.38416,2.117269,70.092,2026-06-01 13:18:27.298000+00:00,-78.45519583028648,98.49606889690266,2.001,0,5.9987525426079795,2.997877332637671,-1.9557466639887098,0.28693185396705845,118.51825460780837,77.691
41.38412,2.117299,69.762,2026-06-01 13:18:34.337000+00:00,-75.95229558955268,94.04827183121678,7.039,0,5.103666167823797,0.7250555715050145,-1.0582336344182544,0.8975130295704554,123.62192077563218,84.73
41.384125,2.117364,69.759,2026-06-01 13:18:43.337000+00:00,-70.52934506811202,94.60424646380861,9.0,0,5.451375986856812,0.6057084429840902,0.10216558271003992,1.160399217128294,129.07329676248898,93.73
41.384127,2.117429,69.732,2026-06-01 13:18:50.337000+00:00,-65.10639454657186,94.82663631726973,7.0,0,5.427508600269109,0.7753583714670155,0.040986048273089104,-0.06117953443695079,134.5008053627581,100.73
41.384127,2.117494,69.725,2026-06-01 13:18:58.337000+00:00,-59.683444025064865,94.82663631726973,8.0,0,5.422950521506998,0.6778688151883747,0.0,-0.04098604827308927,139.9237558842651,108.73
41.384147,2.117551,70.226,2026-06-01 13:19:03.336000+00:00,-54.927933567760185,97.05053485046633,4.999,0,5.2498194631328206,1.0501739274120465,0.43743158817603456,0.43743158817603467,145.1735753473979,113.729
41.384167,2.117626,70.908,2026-06-01 13:19:08.336000+00:00,-48.67068296607493,99.2744333829556,5.0,0,6.640701000278393,1.3281402000556786,0.3414875557349001,-0.09594403244113447,151.8142763476763,118.729
41.384184,2.117694,71.509,2026-06-01 13:19:12.336000+00:00,-42.9974424205045,101.16474713631418,4.0,0,5.9798782909053285,1.4949695727263321,0.3216289636414711,-0.019858592093429106,157.79415463858163,122.729
