lat,lon,ele,time,x,y
41.384003,2.116597,56.51,2026-06-01 13:21:21.998000+00:00,-164.88871549697035,6.578379072757379
41.38395,2.116614,56.545,2026-06-01 13:21:25.998000+00:00,-163.4704199660024,0.6850479599278536
41.38395,2.116685,55.619,2026-06-01 13:21:29.998000+00:00,-157.54695039566667,0.6850479599278536
41.383966,2.116759,55.296,2026-06-01 13:21:35.998000+00:00,-151.37319337866808,2.4641667869095274
41.38398,2.116821,55.021,2026-06-01 13:21:36.998000+00:00,-146.20058614822145,4.0208957597227535
41.38401,2.116872,54.611,2026-06-01 13:21:39.998000+00:00,-141.94569955541704,7.356743559517653
41.384038,2.116938,54.247,2026-06-01 13:21:43.998000+00:00,-136.43937572943096,10.470201504436783
41.384057,2.117013,54.013,2026-06-01 13:21:47.998000+00:00,-130.18218956355582,12.582905111256482
41.384075,2.117085,53.943,2026-06-01 13:21:51.998000+00:00,-124.17529084434352,14.584413790991956
41.384085,2.117154,53.307,2026-06-01 13:21:55.998000+00:00,-118.41867957169458,15.696363056882934
41.3841,2.117232,53.309,2026-06-01 13:22:00.998000+00:00,-111.91120595918973,17.364286956780383
41.384117,2.117302,53.193,2026-06-01 13:22:05.998000+00:00,-106.0711655376974,19.25460071013896
41.384137,2.117358,52.947,2026-06-01 13:22:08.998000+00:00,-101.39913320054333,21.47849924333556
41.384159,2.117422,52.878,2026-06-01 13:22:12.998000+00:00,-96.05966767231041,23.924787628578635
41.384181,2.117498,52.443,2026-06-01 13:22:17.998000+00:00,-89.71905235755868,26.371076015236362
41.384203,2.117564,52.287,2026-06-01 13:22:22.998000+00:00,-84.21272853160578,28.81736440118676
41.384217,2.117639,52.584,2026-06-01 13:22:26.998000+00:00,-77.95554236569745,30.37409337399999
41.384222,2.117699,52.989,2026-06-01 13:22:29.998000+00:00,-72.94979343300395,30.93006800800646
41.384224,2.117772,52.989,2026-06-01 13:22:34.998000+00:00,-66.85946556488193,31.152457861467585
41.384237,2.117829,53.285,2026-06-01 13:22:37.998000+00:00,-62.10400407881813,32.59799190719659
41.384244,2.117902,53.241,2026-06-01 13:22:41.998000+00:00,-56.0136762106961,33.37635639395686
41.384258,2.117962,53.581,2026-06-01 13:22:44.998000+00:00,-51.007927278002605,34.93308536677009
41.384271,2.118024,54.009,2026-06-01 13:22:48.998000+00:00,-45.835320047522806,36.378619413206415
41.384307,2.118076,54.109,2026-06-01 13:22:51.998000+00:00,-41.49700430587501,40.38163677267737
41.384326,2.118133,54.156,2026-06-01 13:22:54.998000+00:00,-36.74154281981121,42.494340378789744
41.384333,2.118196,52.76,2026-06-01 13:22:57.998000+00:00,-31.485506440421677,43.272704864842694
41.384347,2.118254,52.571,2026-06-01 13:23:01.998000+00:00,-26.646615805514482,44.82943383765592
41.384349,2.118325,53.026,2026-06-01 13:23:05.998000+00:00,-20.723146235145588,45.05182369111704
41.384368,2.118394,52.83,2026-06-01 13:23:11.998000+00:00,-14.966534962529824,47.16452729793674
41.384373,2.118455,52.777,2026-06-01 13:23:16.998000+00:00,-9.877356880959761,47.72050193052857
41.384334,2.118495,53.852,2026-06-01 13:23:21.998000+00:00,-6.540190925830763,43.383899791926915
41.384294,2.118541,53.082,2026-06-01 13:23:26.998000+00:00,-2.702450077409198,38.936102725533715
41.38427,2.118605,52.928,2026-06-01 13:23:31.998000+00:00,2.637015450823733,36.26742448682951
41.384266,2.118681,52.265,2026-06-01 13:23:35.998000+00:00,8.977630765575462,35.822644779907264
41.384232,2.118726,52.568,2026-06-01 13:23:39.998000+00:00,12.731942465120461,32.042017273897436
41.384244,2.118785,52.514,2026-06-01 13:23:45.998000+00:00,17.65426224890422,33.37635639395686
41.3842,2.118821,52.209,2026-06-01 13:23:49.998000+00:00,20.65771160856012,28.483779621348738
41.384152,2.118851,51.688,2026-06-01 13:23:53.998000+00:00,23.160586074890286,23.146423142525684
41.384105,2.11888,50.992,2026-06-01 13:23:57.998000+00:00,25.580031392343884,17.920261590079534
41.384052,2.118894,50.943,2026-06-01 13:24:01.998000+00:00,26.748039476682152,12.026930477957332
41.384015,2.118934,51.038,2026-06-01 13:24:04.998000+00:00,30.08520543177798,7.91271819210948
41.383989,2.118987,51.092,2026-06-01 13:24:07.998000+00:00,34.50695032236868,5.02165009923683
41.383945,2.119025,50.969,2026-06-01 13:24:11.998000+00:00,37.677257979744546,0.12907332662870363
41.383902,2.119052,50.974,2026-06-01 13:24:15.998000+00:00,39.92984499944501,-4.6523085188951985
41.383865,2.119098,50.584,2026-06-01 13:24:20.998000+00:00,43.76758584786657,-8.766520804743049
41.383851,2.11916,50.81,2026-06-01 13:24:25.998000+00:00,48.9401930783132,-10.323249777556276
41.383799,2.119137,50.645,2026-06-01 13:24:28.998000+00:00,47.021322654085836,-16.105385962594255
41.383747,2.119153,50.247,2026-06-01 13:24:32.998000+00:00,48.356189036144066,-21.887522148339556
41.383692,2.119158,50.011,2026-06-01 13:24:36.998000+00:00,48.77333478056007,-28.00324311392288
41.38364,2.119172,50.209,2026-06-01 13:24:40.998000+00:00,49.941342864832,-33.785379299668186
41.383587,2.119196,48.966,2026-06-01 13:24:45.998000+00:00,51.943642437935935,-39.678710411790384
41.383536,2.119199,49.28,2026-06-01 13:24:50.998000+00:00,52.193929884565634,-45.349651670451465
41.383489,2.119205,49.041,2026-06-01 13:24:53.998000+00:00,52.69450477782503,-50.575813222897615
41.383442,2.11923,48.486,2026-06-01 13:24:58.998000+00:00,54.78023349980553,-55.80197477463644
41.383394,2.119248,48.34,2026-06-01 13:25:01.998000+00:00,56.28195817958373,-61.13933125416682
41.383342,2.119265,47.777,2026-06-01 13:25:05.998000+00:00,57.7002537105517,-66.92146743991212
41.383286,2.11928,48.182,2026-06-01 13:25:09.998000+00:00,58.95169094370019,-73.14838333187235
41.38324,2.119297,48.362,2026-06-01 13:25:13.998000+00:00,60.36998647463499,-78.26334995723427
41.383188,2.119329,47.848,2026-06-01 13:25:18.998000+00:00,63.03971923875146,-84.04548614297957
41.383123,2.119342,47.487,2026-06-01 13:25:22.998000+00:00,64.12429817418,-91.27315637516121
41.383081,2.119377,47.442,2026-06-01 13:25:26.998000+00:00,67.04431838492616,-95.9433432943082
41.383032,2.119398,47.226,2026-06-01 13:25:30.998000+00:00,68.79633051136722,-101.39189469950816
41.382985,2.11942,46.809,2026-06-01 13:25:34.998000+00:00,70.63177178668485,-106.6180562519543
41.382927,2.119443,46.14,2026-06-01 13:25:38.998000+00:00,72.55064221087905,-113.06736199666834
41.382876,2.11947,46.374,2026-06-01 13:25:43.998000+00:00,74.80322923061269,-118.73830325532941
41.382829,2.119501,45.925,2026-06-01 13:25:47.998000+00:00,77.38953284585259,-123.96446480848289
41.382795,2.119546,45.79,2026-06-01 13:25:51.998000+00:00,81.14384454536442,-127.74509231378539
41.382797,2.119606,45.354,2026-06-01 13:25:54.998000+00:00,86.14959347809108,-127.52270246103159
41.382823,2.119665,45.411,2026-06-01 13:25:58.998000+00:00,91.07191326187484,-124.63163436815894
41.38281,2.119742,45.596,2026-06-01 13:26:04.998000+00:00,97.4959577255363,-126.07716841459526
41.382825,2.119808,45.846,2026-06-01 13:26:10.998000+00:00,103.0022815514892,-124.40924451540513
41.382859,2.119868,46.182,2026-06-01 13:26:17.998000+00:00,108.0080304841827,-120.62861700868798
41.382873,2.119928,46.482,2026-06-01 13:26:23.998000+00:00,113.01377941687619,-119.07188803658208
41.382887,2.119993,46.843,2026-06-01 13:26:33.998000+00:00,118.43667409398569,-117.51515906306153
41.382909,2.120046,47.117,2026-06-01 13:26:38.998000+00:00,122.85841898454322,-115.06887067711114
41.38293,2.120107,47.609,2026-06-01 13:26:44.998000+00:00,127.94759706614646,-112.7337772168303
41.382952,2.120164,48.05,2026-06-01 13:26:49.998000+00:00,132.70305855221025,-110.28748883087991
41.382923,2.12022,48.094,2026-06-01 13:26:58.998000+00:00,137.37509088939748,-113.51214170359059
41.382908,2.120286,47.775,2026-06-01 13:27:06.998000+00:00,142.88141471538356,-115.18006560348803
41.382914,2.12036,47.57,2026-06-01 13:27:11.998000+00:00,149.05517173234898,-114.51289604381199
41.382924,2.120422,47.324,2026-06-01 13:27:15.998000+00:00,154.22777896282878,-113.40094677650636
41.382944,2.120487,47.381,2026-06-01 13:27:19.998000+00:00,159.6506736399051,-111.17704824401709
41.382954,2.120548,47.456,2026-06-01 13:27:24.998000+00:00,164.73985172147516,-110.0650989781261
41.382981,2.120596,47.796,2026-06-01 13:27:30.998000+00:00,168.74445086764985,-107.06283595816923
41.38303,2.120624,48.022,2026-06-01 13:27:37.998000+00:00,171.08046703622688,-101.61428455296928
41.383079,2.120646,48.674,2026-06-01 13:27:43.998000+00:00,172.91590831157768,-96.165733147062
41.383121,2.120687,48.756,2026-06-01 13:28:02.998000+00:00,176.33650341561642,-91.495546227915
41.383139,2.120765,48.321,2026-06-01 13:28:07.998000+00:00,182.8439770281213,-89.49403754817953
41.383157,2.120833,48.409,2026-06-01 13:28:13.998000+00:00,188.51715915186048,-87.49252886915137
41.383156,2.120903,48.479,2026-06-01 13:28:17.998000+00:00,194.3571995733528,-87.60372379552828
41.383182,2.120968,48.153,2026-06-01 13:28:21.998000+00:00,199.78009425042913,-84.71265570265562
41.383205,2.121033,47.934,2026-06-01 13:28:25.998000+00:00,205.20298892753863,-82.15517239032832
41.383252,2.12107,47.959,2026-06-01 13:28:29.998000+00:00,208.28986743600476,-76.92901083788217
41.383297,2.121114,48.383,2026-06-01 13:28:33.998000+00:00,211.96074998664002,-71.92523913889714
41.383306,2.121175,48.35,2026-06-01 13:28:40.998000+00:00,217.04992806824325,-70.92448479938307
41.383314,2.121243,48.265,2026-06-01 13:28:47.998000+00:00,222.72311019198247,-70.03492538553857
41.383323,2.121311,48.015,2026-06-01 13:28:52.998000+00:00,228.3962923156885,-69.0341710460245
41.383318,2.121374,48.271,2026-06-01 13:28:58.998000+00:00,233.65232869501168,-69.59014567861632
41.383339,2.12143,48.471,2026-06-01 13:29:04.998000+00:00,238.32436103223208,-67.25505221975014
41.383394,2.121427,48.541,2026-06-01 13:29:09.998000+00:00,238.07407358560238,-61.13933125416682
41.383449,2.121426,48.515,2026-06-01 13:29:14.998000+00:00,237.9906444367258,-55.02361028858349
41.383495,2.121447,48.609,2026-06-01 13:29:19.998000+00:00,239.74265656313372,-49.90864366251424
41.383541,2.121488,48.299,2026-06-01 13:29:24.998000+00:00,243.16325166717243,-44.793677037152314
41.383567,2.121549,47.763,2026-06-01 13:29:28.998000+00:00,248.25242974874251,-41.90260894498699
41.383571,2.121615,48.134,2026-06-01 13:29:32.998000+00:00,253.7587535746954,-41.457829237357416
41.383587,2.121682,48.219,2026-06-01 13:29:38.998000+00:00,259.348506549558,-39.678710411790384
41.383602,2.12175,48.723,2026-06-01 13:29:43.998000+00:00,265.0216886732972,-38.01078651189294
41.38359,2.121833,49.09,2026-06-01 13:29:54.998000+00:00,271.9463080302181,-39.34512563195236
41.383577,2.121893,48.345,2026-06-01 13:29:58.998000+00:00,276.95205696291157,-40.79065967768136
41.383569,2.121962,48.235,2026-06-01 13:30:21.998000+00:00,282.70866823552734,-41.68021909081854
41.38362,2.121988,48.071,2026-06-01 13:31:19.998000+00:00,284.8778261063512,-36.00927783215746
41.383668,2.121964,47.916,2026-06-01 13:31:24.998000+00:00,282.8755265332805,-30.671921353334408
41.383709,2.121916,48.076,2026-06-01 13:31:28.998000+00:00,278.870927387139,-26.11292936056431
41.383732,2.121842,49.013,2026-06-01 13:31:33.998000+00:00,272.6971703701072,-23.555446048237005
41.383771,2.121794,48.509,2026-06-01 13:31:37.998000+00:00,268.6925712239657,-19.21884390892803
41.383821,2.121774,48.733,2026-06-01 13:31:41.998000+00:00,267.023988246368,-13.659097577351176
41.383868,2.121771,48.847,2026-06-01 13:31:45.998000+00:00,266.7737007997383,-8.432936024905025
41.383911,2.121734,48.918,2026-06-01 13:31:49.998000+00:00,263.68682229123897,-3.6515541793811224
41.383965,2.121709,48.753,2026-06-01 13:31:53.998000+00:00,261.60109356929166,2.3529718605326266
41.384008,2.121692,48.567,2026-06-01 13:31:57.998000+00:00,260.18279803835685,7.134353706056529
41.384059,2.121679,48.794,2026-06-01 13:32:01.998000+00:00,259.09821910292834,12.805294964717607
41.384098,2.121633,48.639,2026-06-01 13:32:06.998000+00:00,255.26047825453995,17.141897104026583
41.384113,2.121569,48.129,2026-06-01 13:32:11.998000+00:00,249.921012726307,18.809821003216708
41.384093,2.121504,48.515,2026-06-01 13:32:16.998000+00:00,244.4981180491975,16.585922470727432
41.384071,2.121437,48.552,2026-06-01 13:32:19.998000+00:00,238.90836507436805,14.139634084069709
41.384072,2.121367,48.553,2026-06-01 13:32:22.998000+00:00,233.0683246528757,14.250829011153932
41.384055,2.121299,48.508,2026-06-01 13:32:26.998000+00:00,227.39514252916968,12.360515257795356
41.384058,2.12123,48.809,2026-06-01 13:32:30.998000+00:00,221.63853125655393,12.694100038340705
41.384051,2.121161,48.817,2026-06-01 13:32:34.998000+00:00,215.88191998393816,11.91573555158043
41.384023,2.121104,48.871,2026-06-01 13:32:38.998000+00:00,211.12645849787435,8.802277605246655
41.384028,2.121031,48.922,2026-06-01 13:32:42.998000+00:00,205.03613062975234,9.358252238545806
41.384005,2.12097,48.837,2026-06-01 13:32:47.998000+00:00,199.9469525481491,6.800768926218503
41.383998,2.120905,49.641,2026-06-01 13:33:06.998000+00:00,194.52405787107278,6.022404438750906
41.383983,2.120826,47.418,2026-06-01 13:33:09.998000+00:00,187.93315510969134,4.354480539560779
41.383964,2.120757,48.983,2026-06-01 13:33:13.998000+00:00,182.17654383707557,2.241776933448403
41.383932,2.120696,48.593,2026-06-01 13:33:18.998000+00:00,177.08736575550552,-1.3164607191002986
41.383916,2.120626,49.269,2026-06-01 13:33:22.998000+00:00,171.2473253340132,-3.0955795460819724
41.383918,2.120564,49.127,2026-06-01 13:33:25.998000+00:00,166.0747181035334,-2.8731896919135247
41.383901,2.120508,49.268,2026-06-01 13:33:28.998000+00:00,161.40268576637934,-4.763503445272099
41.383884,2.120445,49.314,2026-06-01 13:33:32.998000+00:00,156.14664938702296,-6.653817197923351
41.383881,2.120377,49.509,2026-06-01 13:33:36.998000+00:00,150.47346726328377,-6.987401977761376
41.383865,2.120321,49.514,2026-06-01 13:33:39.998000+00:00,145.8014349261297,-8.766520804743049
41.383834,2.120259,49.538,2026-06-01 13:33:43.998000+00:00,140.6288276956499,-12.213563530207526
41.383803,2.120195,49.789,2026-06-01 13:33:47.998000+00:00,135.28936216741698,-15.660606256379328
41.383782,2.120136,49.764,2026-06-01 13:33:51.998000+00:00,130.36704238360005,-17.995699716660152
41.38376,2.120071,49.318,2026-06-01 13:33:55.998000+00:00,124.94414770649055,-20.44198810190323
41.38375,2.119993,49.615,2026-06-01 13:33:59.998000+00:00,118.43667409398569,-21.55393736850153
41.383735,2.119919,49.85,2026-06-01 13:34:03.998000+00:00,112.2629170769871,-23.221861268398982
41.383719,2.119862,50.28,2026-06-01 13:34:06.998000+00:00,107.5074555909233,-25.00098009467333
41.383698,2.119798,49.936,2026-06-01 13:34:10.998000+00:00,102.16799006269036,-27.336073553539507
41.383676,2.119735,49.872,2026-06-01 13:34:14.998000+00:00,96.91195368336717,-29.782361940197234
41.383657,2.119666,49.313,2026-06-01 13:34:18.998000+00:00,91.15534241078457,-31.89506554630961
41.383646,2.119593,49.514,2026-06-01 13:34:22.998000+00:00,85.06501454266255,-33.11820973999213
41.383635,2.119523,49.409,2026-06-01 13:34:26.998000+00:00,79.22497412117022,-34.34135393296734
41.383618,2.119447,50.729,2026-06-01 13:34:30.998000+00:00,72.88435880641849,-36.23166768561858
41.383606,2.119389,50.823,2026-06-01 13:34:33.998000+00:00,68.04546817144495,-37.56600680567801
41.38358,2.11933,49.674,2026-06-01 13:34:37.998000+00:00,63.123148387661196,-40.457074897843334
41.383563,2.119271,49.889,2026-06-01 13:34:40.998000+00:00,58.2008286038111,-42.34738865120191
41.383533,2.11922,49.553,2026-06-01 13:34:44.998000+00:00,53.9459420110067,-45.683236450289485
41.383504,2.119158,49.42,2026-06-01 13:34:48.998000+00:00,48.77333478056007,-48.90788932300016
41.383471,2.119103,48.755,2026-06-01 13:34:52.998000+00:00,44.184731592249406,-52.57732190263309
41.383426,2.119087,48.495,2026-06-01 13:34:55.998000+00:00,42.849865210191176,-57.581093601618115
41.383372,2.11907,48.521,2026-06-01 13:34:59.998000+00:00,41.43156967925638,-63.585619640117216
41.383351,2.119017,47.547,2026-06-01 13:35:05.998000+00:00,37.00982478869884,-65.92071310039805
41.383303,2.119004,47.529,2026-06-01 13:35:09.998000+00:00,35.92524585327031,-71.2580695792211
41.383257,2.119023,46.921,2026-06-01 13:35:13.998000+00:00,37.51039968195824,-76.37303620458302
41.383207,2.119042,47.009,2026-06-01 13:35:17.998000+00:00,39.09555351064618,-81.9327825368672
41.383166,2.119072,46.886,2026-06-01 13:35:20.998000+00:00,41.59842797700951,-86.49177452892998
41.383116,2.119083,46.41,2026-06-01 13:35:24.998000+00:00,42.51614861465174,-92.05152086121416
41.383072,2.119106,46.571,2026-06-01 13:35:28.998000+00:00,44.435019038879105,-96.94409763382228
41.383026,2.119125,46.266,2026-06-01 13:35:32.998000+00:00,46.02017286756704,-102.05906425918421
41.382969,2.119137,46.67,2026-06-01 13:35:37.998000+00:00,47.021322654085836,-108.39717507752134
41.382916,2.119134,46.127,2026-06-01 13:35:41.998000+00:00,46.77103520745614,-114.29050619035085
41.38287,2.11915,46.552,2026-06-01 13:35:45.998000+00:00,48.10590158951437,-119.40547281642012
41.382826,2.11916,46.052,2026-06-01 13:35:49.998000+00:00,48.9401930783132,-124.29804958832091
41.382774,2.119174,45.988,2026-06-01 13:35:53.998000+00:00,50.1082011626183,-130.08018577406622
41.382728,2.119195,45.957,2026-06-01 13:35:57.998000+00:00,51.86021328905937,-135.19515239942814
41.382679,2.119165,46.1,2026-06-01 13:36:03.998000+00:00,49.357338822729204,-140.6437038046281
41.382651,2.119101,45.62,2026-06-01 13:36:07.998000+00:00,44.017873294496276,-143.75716175096187
41.38262,2.119048,46.309,2026-06-01 13:36:11.998000+00:00,39.596128403905574,-147.20420447642636
41.382587,2.118986,45.477,2026-06-01 13:36:16.998000+00:00,34.42352117349211,-150.87363705605927
41.382575,2.118926,45.191,2026-06-01 13:36:20.998000+00:00,29.417772240765448,-152.20797617541137
41.382572,2.118863,44.892,2026-06-01 13:36:23.998000+00:00,24.161735861442253,-152.5415609552494
41.382549,2.118808,44.767,2026-06-01 13:36:26.998000+00:00,19.57313267313159,-155.09904426899135
41.382535,2.118749,44.511,2026-06-01 13:36:29.998000+00:00,14.65081288931466,-156.65577324180458
41.382516,2.118691,44.488,2026-06-01 13:36:33.998000+00:00,9.811922254374295,-158.76847684791696
41.382516,2.118625,44.283,2026-06-01 13:36:37.998000+00:00,4.305598428388231,-158.76847684791696
41.382488,2.118575,44.423,2026-06-01 13:36:40.998000+00:00,0.13414098446040051,-161.8819347935434
41.382441,2.118574,44.829,2026-06-01 13:36:45.998000+00:00,0.05071183558383401,-167.10809634669687
41.38239,2.118545,44.828,2026-06-01 13:36:52.998000+00:00,-2.368733481869763,-172.77903760535796
41.382368,2.118487,45.189,2026-06-01 13:37:08.998000+00:00,-7.207624116843295,-175.22532599130835
41.382363,2.118418,45.817,2026-06-01 13:37:23.998000+00:00,-12.96423538942589,-175.7813006246075
41.382349,2.11835,44.809,2026-06-01 13:37:27.998000+00:00,-18.637417513165087,-177.33802959812806
41.382326,2.118279,46.574,2026-06-01 13:37:31.998000+00:00,-24.560887083567152,-179.89551291045535
41.382318,2.118201,45.958,2026-06-01 13:37:36.998000+00:00,-31.068360696038845,-180.78507232359254
41.382296,2.118142,46.039,2026-06-01 13:37:40.998000+00:00,-35.990680479855776,-183.23136071025027
41.38228,2.118071,46.094,2026-06-01 13:37:44.998000+00:00,-41.91415005022467,-185.0104795358173
41.382277,2.11801,46.738,2026-06-01 13:37:49.998000+00:00,-47.0033281318279,-185.34406431565532
41.382263,2.117935,46.565,2026-06-01 13:38:06.998000+00:00,-53.26051429770307,-186.90079328917585
41.382334,2.117924,46.45,2026-06-01 13:38:39.998000+00:00,-54.17823493537846,-179.0059534973182
41.382286,2.117896,46.55,2026-06-01 13:39:25.998000+00:00,-56.514251103955495,-184.34330997614123
41.382287,2.117832,46.886,2026-06-01 13:40:05.998000+00:00,-61.85371663218843,-184.23211504976433
41.382248,2.117782,47.055,2026-06-01 13:40:11.998000+00:00,-66.02517407608309,-188.5687171890733
41.382234,2.117716,47.107,2026-06-01 13:40:15.998000+00:00,-71.53149790203598,-190.12544616188654
41.382214,2.117655,47.617,2026-06-01 13:40:22.998000+00:00,-76.62067598363922,-192.34934469508315
41.38219,2.11759,47.509,2026-06-01 13:40:26.998000+00:00,-82.04357066074871,-195.01802293378734
41.382172,2.117518,47.697,2026-06-01 13:40:30.998000+00:00,-88.05046937999418,-197.01953161423015
41.382151,2.117465,47.551,2026-06-01 13:40:34.998000+00:00,-92.47221427051853,-199.35462507309632
41.38213,2.117409,47.562,2026-06-01 13:40:40.998000+00:00,-97.14424660773894,-201.68971853337715
41.382088,2.117363,47.827,2026-06-01 13:40:44.998000+00:00,-100.98198745612733,-206.35990545181681
41.382113,2.117302,47.931,2026-06-01 13:40:47.998000+00:00,-106.0711655376974,-203.5800322860284
41.382088,2.117232,48.278,2026-06-01 13:40:50.998000+00:00,-111.91120595918973,-206.35990545181681
41.38206,2.117173,48.373,2026-06-01 13:40:54.998000+00:00,-116.83352574300666,-209.47336339744328
41.382043,2.11711,48.743,2026-06-01 13:40:58.998000+00:00,-122.08956212236302,-211.36367715080183
41.382027,2.117046,49.059,2026-06-01 13:41:02.998000+00:00,-127.42902765056279,-213.1427959770762
41.382016,2.116985,49.029,2026-06-01 13:41:05.998000+00:00,-132.51820573213286,-214.3659401700514
41.382029,2.116912,48.9,2026-06-01 13:41:08.998000+00:00,-138.60853360025487,-212.92040612361507
41.382017,2.116854,48.92,2026-06-01 13:41:13.998000+00:00,-143.4474242352284,-214.2547452436745
41.381999,2.116781,49.409,2026-06-01 13:41:17.998000+00:00,-149.53775210335044,-216.25625392340996
41.381992,2.116722,49.524,2026-06-01 13:41:21.998000+00:00,-154.46007188716737,-217.03461841017025
41.381973,2.11665,49.818,2026-06-01 13:41:25.998000+00:00,-160.46697060641281,-219.1473220155753
41.38195,2.116587,49.929,2026-06-01 13:41:29.998000+00:00,-165.72300698573602,-221.70480532860992
41.381953,2.116515,50.224,2026-06-01 13:41:33.998000+00:00,-171.7299057049815,-221.3712205487719
41.381929,2.11645,50.328,2026-06-01 13:41:37.998000+00:00,-177.152800382091,-224.03989878818342
41.381912,2.116382,50.655,2026-06-01 13:41:42.998000+00:00,-182.82598250579701,-225.930212541542
41.381892,2.116312,51.08,2026-06-01 13:41:46.998000+00:00,-188.66602292728933,-228.15411107403128
41.381887,2.116238,51.02,2026-06-01 13:41:50.998000+00:00,-194.83977994428793,-228.71008570733042
41.381873,2.116177,51.466,2026-06-01 13:41:54.998000+00:00,-199.92895802589118,-230.26681468085098
41.381861,2.116114,51.394,2026-06-01 13:41:58.998000+00:00,-205.18499440521435,-231.60115380020306
41.38187,2.11605,51.057,2026-06-01 13:43:24.998000+00:00,-210.5244599334473,-230.600399460689
41.381835,2.115999,51.222,2026-06-01 13:45:17.998000+00:00,-214.7793465262517,-234.4922218923684
41.381846,2.115931,51.909,2026-06-01 13:45:21.998000+00:00,-220.45252864999088,-233.2690776993932
41.381849,2.115863,52.321,2026-06-01 13:45:25.998000+00:00,-226.1257107736969,-232.93549291955517
41.381838,2.115794,53.345,2026-06-01 13:45:30.998000+00:00,-231.8823220462795,-234.15863711253039
41.381823,2.115728,52.886,2026-06-01 13:45:35.998000+00:00,-237.38864587229875,-235.82656101313515
41.38183,2.115668,53.071,2026-06-01 13:45:39.998000+00:00,-242.39439480499223,-235.04819652637488
41.381851,2.115609,53.035,2026-06-01 13:45:44.998000+00:00,-247.31671458880916,-232.71310306680138
41.381901,2.115604,53.282,2026-06-01 13:45:48.998000+00:00,-247.73386033322518,-227.1533567345172
41.381947,2.115599,53.237,2026-06-01 13:45:50.998000+00:00,-248.15100607757483,-222.03839010915527
41.382008,2.115568,53.297,2026-06-01 13:45:55.998000+00:00,-250.73730969281473,-215.2554995838959
41.382049,2.115537,53.063,2026-06-01 13:45:58.998000+00:00,-253.32361330805463,-210.6965075911258
