lat,lon,ele,time,x,y
41.381871,2.115819,62.22,2026-06-01 13:36:49+00:00,-151.33586916164523,-213.66299551496004
41.381861,2.115758,62.374,2026-06-01 13:36:53+00:00,-156.42505908623025,-214.77494478085103
41.381874,2.115691,62.582,2026-06-01 13:36:58+00:00,-162.01482506892498,-213.3294107344147
41.381922,2.115658,63.079,2026-06-01 13:37:04+00:00,-164.76799338881017,-207.99205425488432
41.381961,2.115616,63.355,2026-06-01 13:37:09+00:00,-168.27202579584332,-203.65545211698998
41.381976,2.115543,62.574,2026-06-01 13:37:14+00:00,-174.36236783671404,-201.98752821638521
41.381991,2.115484,60.042,2026-06-01 13:42:58+00:00,-179.28469907525147,-200.3196043171951
41.382045,2.115463,60.922,2026-06-01 13:43:02+00:00,-181.0367152787846,-194.31507827869598
41.382094,2.115458,61.314,2026-06-01 13:43:08+00:00,-181.45386199390364,-188.8665268727887
41.38214,2.11546,61.409,2026-06-01 13:43:14+00:00,-181.28700330785603,-183.7515602474268
41.382191,2.115446,62.566,2026-06-01 13:43:20+00:00,-182.45501411022252,-178.08061898805838
41.382244,2.11543,62.93,2026-06-01 13:43:26+00:00,-183.78988359863664,-172.1872878759362
41.382292,2.115417,62.821,2026-06-01 13:43:31+00:00,-184.87446505797934,-166.84993139711312
41.382344,2.11541,63.086,2026-06-01 13:43:36+00:00,-185.45847045914599,-161.06779521136784
41.382395,2.115393,64.13,2026-06-01 13:43:41+00:00,-186.87676929055075,-155.39685395270675
41.382449,2.115384,65.378,2026-06-01 13:43:47+00:00,-187.6276333777982,-149.3923279135003
41.382494,2.115371,65.885,2026-06-01 13:43:52+00:00,-188.71221483710772,-144.3885562145153
41.382541,2.11535,66.551,2026-06-01 13:43:57+00:00,-190.46423104067404,-139.16239466206915
41.382591,2.11534,66.82,2026-06-01 13:44:02+00:00,-191.29852447091213,-133.6026483304923
41.382636,2.115302,67.183,2026-06-01 13:44:07+00:00,-194.46883950591638,-128.59887663150727
41.382685,2.115278,67.025,2026-06-01 13:44:12+00:00,-196.47114373852096,-123.15032522559999
41.382731,2.115241,67.917,2026-06-01 13:44:17+00:00,-199.55802943043506,-118.03535860023806
41.38278,2.115238,70.709,2026-06-01 13:44:23+00:00,-199.80831745953967,-112.5868071950381
41.382829,2.115228,71.54,2026-06-01 13:44:29+00:00,-200.64261088977776,-107.13825578913084
41.382877,2.115216,72.144,2026-06-01 13:44:35+00:00,-201.64376300609663,-101.80089930960045
41.382923,2.115202,73.145,2026-06-01 13:44:40+00:00,-202.81177380846313,-96.68593268423852
41.382968,2.115181,73.51,2026-06-01 13:44:45+00:00,-204.56379001199628,-91.6821609852535
41.383019,2.115156,73.614,2026-06-01 13:44:50+00:00,-206.64952358765782,-86.01121972659243
41.383062,2.115135,73.672,2026-06-01 13:44:55+00:00,-208.401539791191,-81.2298378803612
41.383112,2.115112,73.669,2026-06-01 13:45:00+00:00,-210.32041468077176,-75.67009154878434
41.383161,2.115082,73.765,2026-06-01 13:45:05+00:00,-212.8232949715192,-70.22154014287707
41.383207,2.115066,73.884,2026-06-01 13:45:09+00:00,-214.15816445993332,-65.10657351751514
41.38326,2.115054,73.834,2026-06-01 13:45:14+00:00,-215.1593165762522,-59.21324240539294
41.38331,2.115044,73.555,2026-06-01 13:45:19+00:00,-215.9936100064903,-53.65349607240144
41.383357,2.115054,73.11,2026-06-01 13:45:24+00:00,-215.1593165762522,-48.42733452066261
41.383397,2.115087,72.809,2026-06-01 13:45:30+00:00,-212.40614825640017,-43.97953745426941
41.383424,2.115144,71.975,2026-06-01 13:45:36+00:00,-207.65067570394353,-40.97727443572718
41.383441,2.115209,71.399,2026-06-01 13:45:42+00:00,-202.22776840726328,-39.08696068307593
41.383453,2.115275,70.27,2026-06-01 13:45:47+00:00,-196.72143176759238,-37.75262156230919
41.38347,2.115336,69.915,2026-06-01 13:45:52+00:00,-191.63224184300736,-35.862307809657935
41.383485,2.115404,70.049,2026-06-01 13:45:57+00:00,-185.95904651728884,-34.19438390976048
41.383504,2.11547,69.877,2026-06-01 13:46:02+00:00,-180.45270987758477,-32.081680303648106
41.383527,2.115535,69.564,2026-06-01 13:46:07+00:00,-175.02980258093768,-29.524196990613483
41.38354,2.115596,69.06,2026-06-01 13:46:12+00:00,-169.94061265635267,-28.078662944177157
41.383558,2.115664,69.049,2026-06-01 13:46:17+00:00,-164.26741733060098,-26.077154265149005
41.383575,2.115726,69.178,2026-06-01 13:46:22+00:00,-159.0947980630253,-24.18684051179043
41.383595,2.115791,69.633,2026-06-01 13:46:27+00:00,-153.67189076634506,-21.962941979301153
41.383607,2.115853,70.326,2026-06-01 13:46:31+00:00,-148.49927149880256,-20.62860285994905
41.383619,2.115915,70.209,2026-06-01 13:46:35+00:00,-143.32665223119372,-19.294263739182306
41.383633,2.115984,70.229,2026-06-01 13:46:40+00:00,-137.57002756241823,-17.73753476636908
41.38365,2.11604,70.263,2026-06-01 13:46:44+00:00,-132.89798435298542,-15.847221013717828
41.383665,2.116109,70.124,2026-06-01 13:46:49+00:00,-127.1413596842431,-14.179297113820377
41.383684,2.116174,70.069,2026-06-01 13:46:54+00:00,-121.71845238756285,-12.066593507708001
41.383702,2.116235,69.673,2026-06-01 13:46:59+00:00,-116.62926246297782,-10.065084827972527
41.383718,2.116295,69.351,2026-06-01 13:47:04+00:00,-111.62350188144977,-8.285966001698174
41.38374,2.11636,69.218,2026-06-01 13:47:09+00:00,-106.20059458480269,-5.839677615747774
41.383753,2.116418,68.414,2026-06-01 13:47:14+00:00,-101.36169268932225,-4.394143569311448
41.383762,2.116485,68.123,2026-06-01 13:47:19+00:00,-95.77192670659439,-3.3933892297973722
41.383765,2.116546,67.854,2026-06-01 13:47:23+00:00,-90.68273678204253,-3.059804449959347
41.383762,2.116614,69.456,2026-06-01 13:47:28+00:00,-85.00954145625767,-3.3933892297973722
41.383773,2.116678,70.711,2026-06-01 13:47:33+00:00,-79.67006350266756,-2.1702450368221715
41.383801,2.116735,71.609,2026-06-01 13:47:37+00:00,-74.91459095021094,0.9432129095116037
41.383839,2.116773,72.247,2026-06-01 13:47:41+00:00,-71.74427591523987,5.168620122443679
41.383878,2.116805,72.441,2026-06-01 13:47:45+00:00,-69.07453693841164,9.505222261752655
41.383929,2.116823,72.192,2026-06-01 13:47:49+00:00,-67.57280876391674,15.176163520413732
41.383978,2.11679,71.217,2026-06-01 13:47:54+00:00,-70.32597708376878,20.624714925613684
41.383999,2.116727,71.211,2026-06-01 13:47:59+00:00,-75.58202569440141,22.959808385187188
41.384035,2.116688,71.249,2026-06-01 13:48:04+00:00,-78.8357700723963,26.962825743950813
41.384081,2.116656,71.526,2026-06-01 13:48:09+00:00,-81.50550904922453,32.07779237002006
41.384128,2.116638,71.892,2026-06-01 13:48:14+00:00,-83.00723722368626,37.30395392175889
41.384178,2.116625,72.761,2026-06-01 13:48:19+00:00,-84.09181868299578,42.86370025475039
41.384225,2.116616,74.135,2026-06-01 13:48:24+00:00,-84.84268277024321,48.08986180719654
41.38419,2.116659,73.686,2026-06-01 13:48:37+00:00,-81.2552210201531,44.19803937410249
41.384146,2.116689,73.914,2026-06-01 13:48:42+00:00,-78.75234072937249,39.30546260220169
41.384099,2.116717,75.009,2026-06-01 13:48:47+00:00,-76.4163191246395,34.07930104975554
41.384043,2.116719,77.135,2026-06-01 13:48:52+00:00,-76.24946043862505,27.852385157087987
41.384006,2.116762,75.449,2026-06-01 13:48:57+00:00,-72.66199868850175,23.738172871947462
41.384015,2.116825,70.58,2026-06-01 13:49:02+00:00,-67.40595007790229,24.738927211461537
41.384033,2.116889,70.445,2026-06-01 13:49:07+00:00,-62.06647212424584,26.740435891197013
41.38404,2.116952,70.339,2026-06-01 13:49:11+00:00,-56.81042351364636,27.518800377249963
41.384064,2.117018,69.867,2026-06-01 13:49:16+00:00,-51.304086873942296,30.18747861736881
41.384079,2.117075,69.374,2026-06-01 13:49:20+00:00,-46.54861432148568,31.85540251655894
41.384092,2.117135,68.85,2026-06-01 13:49:24+00:00,-41.54285373992447,33.300936563702585
41.384109,2.117203,68.269,2026-06-01 13:49:29+00:00,-35.86965841420595,35.19125031635384
41.384123,2.117271,68.681,2026-06-01 13:49:34+00:00,-30.196463088454262,36.74797928916706
41.384137,2.117328,68.861,2026-06-01 13:49:38+00:00,-25.440990535997646,38.30470826268761
41.38416,2.117392,69.817,2026-06-01 13:49:43+00:00,-20.101512582341194,40.86219157501492
41.384179,2.117458,69.609,2026-06-01 13:49:48+00:00,-14.595175942670295,42.97489518183462
41.384196,2.117524,70.01,2026-06-01 13:49:53+00:00,-9.088839302966226,44.865208934485864
41.384217,2.117585,71.294,2026-06-01 13:49:58+00:00,-3.999649378414373,47.20030239335205
41.384241,2.117652,72.255,2026-06-01 13:50:03+00:00,1.590116604313504,49.8689806334709
41.384263,2.117719,73.96,2026-06-01 13:50:08+00:00,7.179882587041381,52.31526901871397
41.384284,2.117783,74.024,2026-06-01 13:50:13+00:00,12.519360540664662,54.65036247899479
41.384299,2.117849,74.412,2026-06-01 13:50:18+00:00,18.02569718036873,56.31828637818492
41.384312,2.117912,74.459,2026-06-01 13:50:22+00:00,23.281745790968202,57.763820425328575
41.384333,2.117967,72.975,2026-06-01 13:50:26+00:00,27.870359657377204,60.09891388419475
41.384349,2.118033,71.294,2026-06-01 13:50:31+00:00,33.37669629708127,61.8780327104691
41.384359,2.118097,71.146,2026-06-01 13:50:35+00:00,38.716174250704555,62.989981977774725
41.38437,2.118161,70.488,2026-06-01 13:50:39+00:00,44.055652204361,64.2131261700426
41.384367,2.118239,69.816,2026-06-01 13:50:43+00:00,50.56314096035078,63.87954139020457
41.38442,2.118245,70.909,2026-06-01 13:50:52+00:00,51.063717018493634,69.77287250232678
41.38447,2.118231,68.266,2026-06-01 13:50:58+00:00,49.895706216160306,75.33261883461095
41.384515,2.118213,67.52,2026-06-01 13:51:05+00:00,48.393978041665406,80.33639053359597
41.38456,2.118191,67.511,2026-06-01 13:51:10+00:00,46.55853249510844,85.34016223258101
41.384607,2.118176,67.976,2026-06-01 13:51:15+00:00,45.30709234971813,90.56632378502715
41.384659,2.118163,68.65,2026-06-01 13:51:20+00:00,44.22251089040862,96.34845997077247
41.384722,2.118211,69.768,2026-06-01 13:51:27+00:00,48.22711935561779,103.35374034878564
41.384737,2.118142,70.975,2026-06-01 13:51:37+00:00,42.47049468687546,105.0216642486831
41.384736,2.118064,69.631,2026-06-01 13:51:52+00:00,35.96300593085252,104.91046932159887
41.384708,2.118012,62.94,2026-06-01 13:52:01+00:00,31.624680093514943,101.79701137667973
41.384682,2.118063,58.546,2026-06-01 13:53:53+00:00,35.87957658782871,98.90594328309976
41.384653,2.118127,60.588,2026-06-01 13:53:57+00:00,41.21905454145199,95.68129041109641
41.38463,2.118195,64.816,2026-06-01 13:54:00+00:00,46.892249867203674,93.12380709806179
41.384655,2.118248,69.909,2026-06-01 13:54:05+00:00,51.31400504756506,95.90368026455754
41.384658,2.118312,69.776,2026-06-01 13:54:11+00:00,56.65348300122151,96.23726504439556
41.384632,2.118373,66.75,2026-06-01 13:54:16+00:00,61.74267292577336,93.34619695152291
41.384593,2.118418,65.311,2026-06-01 13:54:45+00:00,65.49699336194428,89.00959481221393
41.38455,2.11844,64.896,2026-06-01 13:54:51+00:00,67.33243890850125,84.2282129659827
41.384507,2.118473,64.37,2026-06-01 13:54:56+00:00,70.0856072283201,79.44683112045881
41.384518,2.118541,63.258,2026-06-01 13:55:00+00:00,75.75880255407179,80.66997531343401
41.384536,2.118598,61.945,2026-06-01 13:55:04+00:00,80.5142751065284,82.67148399316949
41.384559,2.118657,61.791,2026-06-01 13:55:09+00:00,85.43660634503264,85.22896730620411
41.384603,2.118686,61.64,2026-06-01 13:55:14+00:00,87.85605729278944,90.1215440781049
41.384655,2.118702,61.849,2026-06-01 13:55:19+00:00,89.19092678120356,95.90368026455754
41.384684,2.11876,61.802,2026-06-01 13:55:26+00:00,94.02982867668398,99.12833313656088
41.384699,2.118817,61.322,2026-06-01 13:55:31+00:00,98.7853012291406,100.79625703645834
41.384711,2.118879,60.609,2026-06-01 13:55:36+00:00,103.95792049674944,102.13059615651775
41.384725,2.118941,60.346,2026-06-01 13:55:41+00:00,109.13053976432509,103.68732512933099
41.384746,2.119005,60.71,2026-06-01 13:55:46+00:00,114.47001771798155,106.02241858890449
41.384764,2.119067,62.661,2026-06-01 13:55:51+00:00,119.64263698552404,108.02392726793263
41.384778,2.119128,63.086,2026-06-01 13:55:56+00:00,124.73182691010906,109.58065624074587
41.384821,2.11917,63.51,2026-06-01 13:56:02+00:00,128.23585931717537,114.3620380869771
41.384865,2.119191,63.018,2026-06-01 13:56:07+00:00,129.98787552070854,119.2546148588779
41.384874,2.119251,61.535,2026-06-01 13:56:13+00:00,134.99363610226976,120.25536919980662
41.384865,2.119311,61.071,2026-06-01 13:56:18+00:00,139.99939668383095,119.2546148588779
41.384848,2.119378,60.14,2026-06-01 13:56:23+00:00,145.58916266652568,117.36430110622665
41.384829,2.119444,59.413,2026-06-01 13:56:28+00:00,151.09549930622973,115.25159750082159
41.384802,2.119507,59.043,2026-06-01 13:56:33+00:00,156.35154791682922,112.24933448086472
41.384778,2.119573,58.407,2026-06-01 13:56:38+00:00,161.85788455650012,109.58065624074587
41.384752,2.119634,57.709,2026-06-01 13:56:43+00:00,166.94707448108514,106.68958814858054
41.384723,2.11968,57.383,2026-06-01 13:56:47+00:00,170.7848242602467,103.46493527586986
41.384708,2.119752,57.287,2026-06-01 13:56:52+00:00,176.7917369580936,101.79701137667973
41.384691,2.119818,57.168,2026-06-01 13:56:57+00:00,182.29807359779767,99.90669762261383
41.38467,2.119876,57.423,2026-06-01 13:57:01+00:00,187.1369754932781,97.57160416374766
41.384681,2.11994,58.097,2026-06-01 13:57:05+00:00,192.47645344693456,98.79474835672286
41.384692,2.12,58.275,2026-06-01 13:57:09+00:00,197.4822140284626,100.01789254969806
41.384705,2.12007,58.792,2026-06-01 13:57:14+00:00,203.3222680402619,101.46342659613438
41.384722,2.120126,58.868,2026-06-01 13:57:18+00:00,207.9943112496947,103.35374034878564
41.384745,2.120186,58.737,2026-06-01 13:57:23+00:00,213.00007183122275,105.91122366252759
41.384764,2.120242,59.045,2026-06-01 13:57:28+00:00,217.67211504065557,108.02392726793263
41.384739,2.120297,59.047,2026-06-01 13:57:35+00:00,222.26072890706456,105.24405410285154
41.38469,2.120315,56.711,2026-06-01 13:57:41+00:00,223.7624570815263,99.79550269623694
41.384641,2.120332,56.109,2026-06-01 13:57:46+00:00,225.18075591296423,94.34695129103699
41.384594,2.120359,56.376,2026-06-01 13:57:51+00:00,227.4333481746734,89.12078973859083
41.384545,2.120381,56.77,2026-06-01 13:57:56+00:00,229.26879372123037,83.67223833339088
41.384504,2.120405,57.251,2026-06-01 13:58:00+00:00,231.27109795383495,79.11324634062078
41.384462,2.120428,57.596,2026-06-01 13:58:04+00:00,233.18997284341572,74.44305942147378
41.384409,2.120445,58.36,2026-06-01 13:58:09+00:00,234.60827167485365,68.54972830935158
41.384364,2.120422,58.218,2026-06-01 13:58:14+00:00,232.68939678527286,63.54595661036655
41.384318,2.120432,56.975,2026-06-01 13:58:19+00:00,233.52369021554412,58.43098998500462
41.384292,2.120381,58.191,2026-06-01 13:58:24+00:00,229.26879372123037,55.53992189213197
41.384288,2.120317,58.91,2026-06-01 13:58:29+00:00,223.9293157675739,55.095142185209724
41.384299,2.120233,59.813,2026-06-01 14:00:40+00:00,216.9212509534081,56.31828637818492
41.384276,2.120175,60.443,2026-06-01 14:00:45+00:00,212.08234905796087,53.76080306585762
41.38426,2.120118,58.807,2026-06-01 14:01:04+00:00,207.32687650550423,51.98168423887595
41.384236,2.120064,58.009,2026-06-01 14:01:09+00:00,202.82169198211903,49.31300600017175
41.384214,2.120003,58.643,2026-06-01 14:01:14+00:00,197.73250205753402,46.86671761351402
41.384202,2.119935,59.267,2026-06-01 14:01:20+00:00,192.05930673178233,45.53237849416192
41.384189,2.119869,59.438,2026-06-01 14:01:25+00:00,186.55297009211145,44.086844447725596
41.384157,2.119826,61.723,2026-06-01 14:01:36+00:00,182.9655083420213,40.52860679517689
41.38413,2.119769,60.327,2026-06-01 14:01:40+00:00,178.21003578953153,37.52634377522001
41.384108,2.119712,59.485,2026-06-01 14:01:49+00:00,173.45456323707492,35.08005538926962
41.384104,2.119648,59.862,2026-06-01 14:02:11+00:00,168.11508528345163,34.63527568305469
41.384102,2.119574,59.228,2026-06-01 14:02:15+00:00,161.9413138995571,34.41288582959356
41.38409,2.1195,59.297,2026-06-01 14:02:20+00:00,155.76754251562937,33.07854671024146
41.384077,2.119434,59.456,2026-06-01 14:02:24+00:00,150.26120587595847,31.633012663097816
41.384063,2.119372,60.759,2026-06-01 14:02:28+00:00,145.08858660834966,30.07628369028459
41.384049,2.119303,61.314,2026-06-01 14:02:32+00:00,139.3319619396073,28.51955471747136
41.384035,2.119242,61.609,2026-06-01 14:02:36+00:00,134.2427720150223,26.962825743950813
41.384009,2.119193,60.997,2026-06-01 14:02:45+00:00,130.15473420678933,24.071757651785486
41.38399,2.119139,60.971,2026-06-01 14:02:51+00:00,125.64954968340413,21.959054044965786
41.383987,2.119071,61.292,2026-06-01 14:02:57+00:00,119.97635435765244,21.625469265127762
41.383996,2.119009,61.677,2026-06-01 14:03:03+00:00,114.80373509007678,22.62622360534916
41.384025,2.118959,61.521,2026-06-01 14:03:08+00:00,110.63226793878682,25.85087647805984
41.384064,2.118907,61.189,2026-06-01 14:03:13+00:00,106.29394210144925,30.18747861736881
41.384109,2.118875,60.916,2026-06-01 14:03:17+00:00,103.6242031246542,35.19125031635384
41.384156,2.118849,60.622,2026-06-01 14:03:21+00:00,101.45504020596883,40.41741186809267
41.3842,2.118828,60.681,2026-06-01 14:03:25+00:00,99.70302400243567,45.309988640700794
41.384254,2.118813,61.073,2026-06-01 14:03:30+00:00,98.45158385704536,51.314514679199895
41.384299,2.118782,61.485,2026-06-01 14:03:35+00:00,95.86527422324095,56.31828637818492
41.384315,2.118714,61.413,2026-06-01 14:03:40+00:00,90.19207889752244,58.097405205166595
41.384311,2.118639,61.109,2026-06-01 14:03:45+00:00,83.93487817057091,57.65262549824435
41.38431,2.11857,60.859,2026-06-01 14:03:50+00:00,78.17825350182859,57.541430571867444
41.38434,2.118513,60.723,2026-06-01 14:03:55+00:00,73.42278094937197,60.877278370955025
41.384389,2.118482,60.884,2026-06-01 14:04:00+00:00,70.83647131556755,66.32582977615498
41.384442,2.118459,61.279,2026-06-01 14:04:05+00:00,68.91759642598677,72.2191608889845
41.384494,2.118432,61.553,2026-06-01 14:04:10+00:00,66.6650041642776,78.00129707402247
41.384548,2.11841,61.591,2026-06-01 14:04:15+00:00,64.82955861772064,84.0058231132289
41.384592,2.118397,61.678,2026-06-01 14:04:19+00:00,63.74497715837795,88.8983998851297
41.384641,2.118368,61.894,2026-06-01 14:04:24+00:00,61.32552621062115,94.34695129103699
41.384692,2.118351,62.213,2026-06-01 14:04:29+00:00,59.907227379216394,100.01789254969806
41.384746,2.118334,63.531,2026-06-01 14:04:34+00:00,58.48892854777847,106.02241858890449
41.384791,2.118322,64.461,2026-06-01 14:04:38+00:00,57.4877764314596,111.02619028788952
41.384837,2.118308,65.507,2026-06-01 14:04:42+00:00,56.319765629093105,116.14115691325144
41.384891,2.118294,66.509,2026-06-01 14:04:47+00:00,55.15175482675978,122.14568295245786
41.384946,2.118273,67.415,2026-06-01 14:04:52+00:00,53.39973862319345,128.26140391733387
41.384991,2.118258,68.049,2026-06-01 14:04:56+00:00,52.14829847783631,133.26517561631888
41.385043,2.118243,69.35,2026-06-01 14:05:01+00:00,50.896858332446016,139.04731180277153
41.385095,2.118229,69.675,2026-06-01 14:05:06+00:00,49.72884753007952,144.8294479878095
41.38514,2.118215,70.889,2026-06-01 14:05:10+00:00,48.56083672774619,149.83321968679454
41.385184,2.118197,71.567,2026-06-01 14:05:14+00:00,47.05910855325129,154.72579645940266
41.38523,2.118163,72.554,2026-06-01 14:05:20+00:00,44.22251089040862,159.84076308476457
41.385243,2.118091,71.82,2026-06-01 14:05:30+00:00,38.2155981925617,161.2862971312009
41.385229,2.118025,71.439,2026-06-01 14:05:35+00:00,32.70926155285763,159.72956815838768
41.385215,2.117956,70.965,2026-06-01 14:05:40+00:00,26.952636884082136,158.17283918557445
41.385196,2.117891,70.468,2026-06-01 14:05:43+00:00,21.529729587435046,156.06013557875477
41.385183,2.117825,66.714,2026-06-01 14:05:47+00:00,16.023392947730976,154.61460153231843
41.385154,2.117767,64.809,2026-06-01 14:05:51+00:00,11.18449105225055,151.38994865960774
41.385175,2.1177,63.678,2026-06-01 14:05:56+00:00,5.5947250695558415,153.72504211918127
41.385222,2.117677,63.532,2026-06-01 14:06:01+00:00,3.675850179941897,158.9512036716274
41.38527,2.117695,63.633,2026-06-01 14:06:05+00:00,5.177578354403628,164.28856015045045
41.385254,2.117637,62.028,2026-06-01 14:06:39+00:00,0.3386764589232004,162.5094413241761
41.385203,2.117637,54.422,2026-06-01 14:06:45+00:00,0.3386764589232004,156.8385000648077
41.385156,2.117638,53.29,2026-06-01 14:06:49+00:00,0.42210580194700936,151.6123385130689
41.385114,2.117675,52.037,2026-06-01 14:06:56+00:00,3.5089914938942792,146.94215159392186
41.385069,2.117694,50.023,2026-06-01 14:07:01+00:00,5.094149011379819,141.93837989493684
41.385028,2.117718,50.262,2026-06-01 14:07:06+00:00,7.096453243984403,137.37938790216674
